"","dates","08212300","08211900","08211520","08189700","08189300","08177300","08189200","08189500","08164600","08164800","08115000","08068390","08068450"
"249",2017-04-06,0.16,0.35,1.6,2.32,0,0.03,0,3.94,3.04,1.39,2.9,2.57,14.5
"250",2017-04-07,0.17,0.34,1.67,2.81,0,0.03,0,3.77,2.69,1.29,2.84,2.56,14.7
"251",2017-04-08,0.25,0.36,1.63,2.94,0,0.03,0,3.65,2.6,1.27,2.73,2.4,13.6
"252",2017-04-09,0.56,0.39,1.61,2.65,0,0.03,0,3.55,2.52,1.29,2.85,2.39,12.9
"253",2017-04-10,0.25,0.46,1.71,2.42,0,0.03,0,3.6,2.7,1.3,2.98,2.74,14.8
"254",2017-04-11,2.81,0.47,36.6,3.71,0,0.05,0,6.62,4.38,2.37,11.1,73.7,143
"255",2017-04-12,0.59,0.23,109,13.6,0,0.05,0,5.1,5.85,7.14,87.9,33.1,188
"256",2017-04-13,0.42,0.15,48.8,14.8,0,0.04,0.39,3.98,4.53,12.7,31.6,15.7,67.2
"257",2017-04-14,0.35,0.36,12.9,5.1,0,0.03,8.99,3.73,3.71,11.8,15.1,9.43,39.7
"258",2017-04-15,0.28,0.36,5.13,3.27,0,0.03,9.16,3.55,4.15,4.97,21,6.51,28.6
"259",2017-04-16,0.29,0.32,3.22,2.87,0,0.03,8.04,3.45,3.01,2.22,7.82,15.9,24
"260",2017-04-17,4.59,0.4,2.89,2.87,0,0.03,5.59,3.37,6.18,7.17,4.95,11.8,57.9
"261",2017-04-18,0.41,0.42,3.36,4.88,0,0.04,4.19,4.85,21.5,1150,319,13.9,80.5
"262",2017-04-19,0.1,0.41,2.97,11.9,0,0.03,3.83,3.75,34.4,563,207,14.4,100
"263",2017-04-20,0.14,0.38,2.62,6.27,0,0.03,2.63,3.41,20.7,59.2,54.9,7.36,58.7
"264",2017-04-21,0.08,0.23,2.27,3.49,0,0.03,1.43,3.19,11.9,22.7,21.7,5.48,32.6
"265",2017-04-22,0.89,0.26,2.04,2.71,0,0.03,0.92,2.9,8.08,11.2,10.9,4.48,29
"266",2017-04-23,0.16,0.36,1.68,2.26,0,0.02,0.58,2.56,5.67,6.45,6.57,3.58,18.6
"267",2017-04-24,0.08,0.37,1.84,2.06,0,0.02,0.39,2.34,4.48,4.39,4.85,3.17,15.2
"268",2017-04-25,0.14,0.23,2.1,2.02,0,0.02,0.27,3.92,4.33,3.9,4.25,3.53,18.6
"269",2017-04-26,0.15,0.26,1.84,2.14,0,0.02,0.18,2.59,4.85,3.91,3.85,3.18,25.6
"270",2017-04-27,0.24,0.22,1.69,2.23,0,0.02,0.03,2.02,4.16,3.48,3.62,2.86,21.4
"271",2017-04-28,0.3,0.17,1.21,2.33,0,0.02,0,3.36,3.57,3.53,3.48,2.24,19.3
"272",2017-04-29,0.31,0.12,1.15,2.02,0,0.02,0,22.4,2.97,3.62,3.93,2.28,15.8
"273",2017-04-30,0.33,0.22,0.99,1.91,0,0.02,0.21,7.31,3.53,4.07,3.82,2.82,13.8
"274",2017-05-01,0.19,0.23,1.16,1.76,0,0.02,0.01,2.69,3.4,3.4,3.27,3.31,12.3
"275",2017-05-02,0.23,0.31,1.24,1.97,0,0.02,0,1.85,3.35,3.38,3.11,3.27,13.1
"276",2017-05-03,0.52,0.23,1.45,2.12,0,0.02,0,1.72,3.48,3.42,3.36,4.04,16.3
"277",2017-05-04,1.19,0.18,1.36,1.96,0,0.02,0,2.13,3.78,3.49,5.39,4.16,21.2
"278",2017-05-05,4.87,0.09,1.09,1.69,0,0.02,0,1.98,3.13,3.21,3.59,3.95,12.4
"279",2017-05-06,4.39,0.19,1.32,1.75,0,0.01,0,1.7,2.6,3.15,3.11,3.47,10.6
"280",2017-05-07,4.36,0.26,1.15,1.73,0,0.01,0,1.49,2.03,3.22,3.08,3.75,10.9
"281",2017-05-08,4.43,0.29,1.1,1.68,0,0.01,0,1.5,1.65,3.19,3.04,4.29,11.8
"282",2017-05-09,4.3,0.19,1.11,1.75,0,0.02,0,1.59,1.52,3.33,3.04,4.41,12.4
"283",2017-05-10,3.44,0.11,1.44,2.02,0,0.02,0,1.71,1.61,3.23,3.07,4.82,13.1
"284",2017-05-11,3.72,0.06,1.29,2.38,0,0.01,0,1.73,1.42,3.23,2.73,4.87,12.1
"285",2017-05-12,3.92,0.03,1.07,2.69,0,0.01,0,1.9,1.14,3.11,2.79,4.93,13.7
"286",2017-05-13,4.08,0.12,1.19,2.57,0,0.01,0,1.59,0.68,2.81,3.07,4.77,11.5
"287",2017-05-14,4.19,0.17,1.01,2.59,0,0,0,1.64,0.41,2.84,3.09,4.85,11.4
"288",2017-05-15,4.28,0.17,0.96,2.36,0,0,0,1.48,0.33,2.51,3.02,4.91,11
"289",2017-05-16,4.22,0.18,1.07,1.8,0,0,0,1.37,0.27,1.93,3.22,5.99,13.1
"290",2017-05-17,4.14,0.1,1.1,1.91,0,0,0,1.5,0.41,2.16,3.01,4.53,13.9
"291",2017-05-18,3.08,0.29,1.17,2.13,0,0.01,0,1.72,0.75,2.14,2.72,4.52,13.1
"292",2017-05-19,0.97,0.28,1.07,2.07,0,0,0,1.85,0.65,2.36,2.63,4.44,15.1
"293",2017-05-20,3.57,0.21,0.97,1.82,0,0,0,0.89,0.39,2.42,3.67,5.55,28.8
"294",2017-05-21,2.88,0.49,1.01,1.6,0,0.04,0,0.94,0.45,2.24,3.84,6,58.8
"295",2017-05-22,4.03,0.51,1.01,1.63,0,0.06,0,1.03,51.5,369,105,79.8,160
"296",2017-05-23,2.33,0.36,2.02,2.01,0,0.04,0,2.5,71.4,182,28.9,30.3,159
"297",2017-05-24,0.92,0.23,2.38,6.24,0,0.02,0,2.57,24.6,83,61.4,18.4,57.6
"298",2017-05-25,0.28,0.12,2,18.9,0,0.02,0,1.11,12.7,23.2,10,12.1,35.6
"299",2017-05-26,0.13,0.08,2.36,6.94,0,0.02,0,0.68,8.19,10.7,4.85,9.25,26.7
"300",2017-05-27,0.14,0.16,1.42,3.77,0,0.01,0,0.43,6.34,5.8,3.78,7.65,22
"301",2017-05-28,0.13,0.22,1.01,2.85,0,0.01,0,0.27,5.93,3.49,3.41,8.47,19.9
"302",2017-05-29,30.7,2.13,133,2.95,0,0.02,0,0.37,7.07,5.95,294,46,116
"303",2017-05-30,3.17,0.32,235,3.12,0,0.01,0,0.29,6.63,5.81,44,17.7,60.5
"304",2017-05-31,1.43,0.25,92,4.44,0,0.01,0,0.26,4.83,3.3,9.49,12.1,37.6
"305",2017-06-01,0.59,0.13,105,3.87,0,0.01,0,1.45,4.77,16.9,69.6,29,101
"306",2017-06-02,0.23,0.08,204,3.27,0,0.01,0,7.98,4.39,31.4,61.2,17.7,66.8
"307",2017-06-03,0.02,0.15,146,3.01,0,0.01,0,13,3.61,10.3,41.3,14.6,44.7
"308",2017-06-04,2.81,0.21,49.8,2.94,0,0.02,0,10.2,3.23,20.2,38.3,50.5,150
"309",2017-06-05,3.17,0.21,130,17.8,0,0.03,0.26,125,3.65,217,129,26.3,141
"310",2017-06-06,0.59,0.21,141,21.7,0,0.02,0.91,105,3.93,236,130,16,51.3
"311",2017-06-07,0.17,0.21,62.1,7.44,0,0.01,0.16,35.9,3.62,29.3,27.1,11.4,34.8
"312",2017-06-08,0.02,0.22,21.3,3.47,0,0.01,0,20.6,2.37,9.63,10.9,8.97,20.9
"313",2017-06-09,0.84,0.22,8.64,2.62,0,0,0,12.6,1.15,5.22,6.63,7.53,14.7
"314",2017-06-10,2.12,0.14,5.39,2.14,0,0,0,8.49,0.66,3.41,5.35,6.87,12.2
"315",2017-06-11,1.85,0.2,3.6,1.99,0,0,0,5.92,0.37,2.91,3.92,6.67,11
"316",2017-06-12,1.15,0.16,3.38,1.8,0,0,0,4.53,0.19,2.63,3.66,6.23,11.8
"317",2017-06-13,0.37,0.14,4.16,1.83,0,0,0,3.56,0.15,2.71,3.98,9.09,19.7
"318",2017-06-14,0.18,0.09,2.16,1.9,0,0,0,2.86,0.09,2.62,3.56,5.54,25.6
"319",2017-06-15,0.12,0.06,1.93,1.71,0,0,0,1.99,0.07,2.37,3.1,4.64,13.4
"320",2017-06-16,0.56,0.13,1.87,1.46,0,0,0,1.43,0.04,2.15,2.95,4.39,8.9
"321",2017-06-17,0.65,0.15,2.05,1.49,0,0,0,1.16,0.01,2.23,3.38,4.28,6.53
"322",2017-06-18,0.7,0.2,1.96,1.49,0,0,0,0.76,0,1.9,3.35,4.79,5.03
"323",2017-06-19,0.79,0.16,1.7,1.48,0,0,0,0.57,0,2.12,3.35,5.19,4.74
"324",2017-06-20,0.78,0.16,1.81,1.45,0,0,0,0.33,0,2.06,3.28,5.02,5.7
"325",2017-06-21,0.14,0.09,1.66,1.24,0,0,0,0.19,0,2.04,2.74,5.01,6.24
"326",2017-06-22,0.05,0.01,1.42,1.11,0,0,0,11,0,1.75,3.1,7,15.5
"327",2017-06-23,0.42,0.01,1.55,1.21,0,0,0,3.65,0,2.63,3.35,5.31,12.3
"328",2017-06-24,1.86,0.01,1.87,1.48,0,0,0,1.98,1.28,3.27,29.8,6.26,49.5
"329",2017-06-25,0.39,0.11,71.8,4.95,0,0,0,5.75,5.33,2.13,50.6,49.8,171
"330",2017-06-26,1.13,0.23,78.2,8.56,0,0,0,7.69,8.73,12.1,86.9,5.64,43.8
"331",2017-06-27,1.66,0.17,30.4,7.96,0,0,0,15.3,39.7,31.6,377,5.15,14.7
"332",2017-06-28,0.41,0.11,109,14.6,0,0,0,6.76,47.9,15,124,5.01,8.94
"333",2017-06-29,0.14,0.13,72.3,11,0,0,0,4.42,18.4,19.8,22.4,5.53,8.51
"334",2017-06-30,0.04,0.22,20.6,4.87,0,0,0,1.85,8.88,11.6,7.83,4.31,8.07
"335",2017-07-01,0.07,0.16,7.83,2.61,0,0,0,0.97,5.79,7.32,5.19,4.16,5.93
"336",2017-07-02,0.1,0.09,5.01,2.04,0,0,0,0.54,4.37,3.98,4.25,4.04,4.83
"337",2017-07-03,0.09,0.13,4.52,1.68,0,0,0,0.31,3.02,2.64,3.5,4.13,4.61
"338",2017-07-04,0.09,0.13,3.95,0.94,0,0,0,0.18,1.72,1.99,3.09,4.01,4.17
"339",2017-07-05,0.07,0.14,3.67,1.07,0,0,0,0.1,0.78,1.7,3.96,4.14,4.09
"340",2017-07-06,0.47,0.14,3.33,1.32,0,0,0,0.09,0.3,1.63,3.23,4.09,4.44
"341",2017-07-07,0.12,0.17,3.06,1.62,0,0,0,0.1,0.22,1.74,2.99,31.6,7.18
"342",2017-07-08,0.12,0.14,3.19,29.1,0,0,0,0.12,0.25,1.64,3.07,8.52,41.6
"343",2017-07-09,0.1,0.16,2.97,19.4,0,0,0,0.09,0.23,1.45,2.76,28.4,38.7
"344",2017-07-10,0.08,0.14,2.68,5.64,0,0,0,0.06,0.16,1.46,3.01,597,550
"345",2017-07-11,0.04,0.15,2.28,3.46,0,0,0,0.05,0.09,1.41,3.39,510,429
"346",2017-07-12,0.05,0.1,1.96,2.67,0,0,0,0.04,0.03,1.41,2.93,180,276
"347",2017-07-13,2.25,0.06,1.88,2.29,0,0,0,0.04,0.02,1.4,2.78,49.1,168
"348",2017-07-14,0.43,0.16,1.94,2.33,0,0,0,0.05,0.1,1.45,2.89,17,91.2
"349",2017-07-15,0.02,0.21,4.07,2.22,0,0,0,0.04,0.05,1.54,2.92,9.65,56
"350",2017-07-16,0.01,0.15,1.71,20.6,0,0,0,0.05,0.02,1.72,3.46,5.75,51.5
"351",2017-07-17,0,0.1,1.18,26.2,0,0,0,0.04,0.01,1.47,3.04,3.91,31.6
"352",2017-07-18,0.02,0.25,1.26,7.69,0,0,0,0.04,0,1.33,4.16,3.34,24.7
"353",2017-07-19,0.01,0.2,2.43,4.49,0,0,0,0.09,0,1.46,3.13,3.09,24.2
"354",2017-07-20,0.01,0.19,2.21,3.25,0,0,0,0.07,0.34,1.52,2.86,2.45,20.6
"355",2017-07-21,0.04,0.19,1.7,2.63,0,0,0,0.05,0.11,1.61,2.99,2.05,16.2
"356",2017-07-22,0.06,0.24,1.45,2.64,0,0,0,0.04,0,1.69,3.06,2.43,41.8
"357",2017-07-23,0.11,0.29,1.16,2.23,0,0,0,0.03,0,1.52,2.89,1.72,45.9
"358",2017-07-24,0.11,0.31,1.28,1.97,0,0,0,0.01,0,1.47,2.76,1.4,22.1
"359",2017-07-25,0.08,0.26,1.03,1.74,0,0,0,0.01,0,1.47,2.46,1.02,16.2
"360",2017-07-26,0.17,0.16,1.04,1.65,0,0,0,0.01,0,1.48,2.45,0.76,12.8
"361",2017-07-27,0.01,0.1,1.05,1.51,0,0,0,0.01,0,1.43,2.69,0.75,9.99
"362",2017-07-28,0.01,0.22,1.17,1.38,0,0,0,0.01,0,1.38,2.55,0.63,9.75
"363",2017-07-29,0.02,0.25,1.07,1.18,0,0,0,0,0,1.38,2.85,0.79,9.39
"364",2017-07-30,0.01,0.32,0.89,1.14,0,0,0,0,0,1.36,3.15,0.76,9.82
"365",2017-07-31,0.45,0.35,1.11,1.43,0,0,0,0,0,1.34,2.99,0.84,7.89
"366",2017-08-01,0.06,0.25,0.98,1.68,0,0,0,0,0,1.32,2.61,0.75,6.72
"367",2017-08-02,0.01,0.16,0.92,1.47,0,0,0,0,0,1.34,3.85,1.77,9.85
"368",2017-08-03,0.03,0.11,0.94,1.44,0,0,0,0.07,0,7.01,3.24,1.98,17
"369",2017-08-04,0.1,0.23,0.94,1.83,0,0,0,0.05,0,50.1,2.59,5.06,35.8
"370",2017-08-05,0.52,0.33,0.91,2.59,0,0,0,0.03,0,65.8,3.33,1.72,36.4
"371",2017-08-06,0.53,0.17,0.9,2.72,0,0,0,0.05,0,19.2,3.44,0.94,22.7
"372",2017-08-07,4.04,0.22,1.4,1.94,0,0,0,0.02,0.03,8.57,3.23,15.6,66.6
"373",2017-08-08,1.09,0.34,3.95,1.63,0,0,0,0.01,0.01,4.37,15.6,370,617
"374",2017-08-09,0.42,0.32,4.45,1.57,0,0,0,0.01,0,3.04,34.8,120,265
"375",2017-08-10,1.35,0.4,3.53,1.59,0,0,0,0.07,0,3.05,25.7,35.7,132
"376",2017-08-11,0.57,0.29,3.44,1.39,0,0,0,0.11,0,14,15,14,68.3
"377",2017-08-12,0.08,0.39,3.74,1.32,0,0,0,0.03,0,8.08,9.86,6.27,42
"378",2017-08-13,0.02,0.2,2.54,1.07,0,0,0,0.01,0,4.91,6.43,3.78,29.4
"379",2017-08-14,0.43,0.24,1.86,1.23,0,0,0,0,0,2.22,4.97,2.82,23.7
"380",2017-08-15,0.02,0.29,2.02,1.53,0,0,0,0,0,1.66,3.65,2,19.9
"381",2017-08-16,0.01,0.3,1.61,1.69,0,0,0,0,0,1.66,3.46,1.37,17.2
"382",2017-08-17,0.06,0.23,1.58,1.91,0,0,0,0,0,1.65,3.09,0.9,14.6
"383",2017-08-18,0.01,0.14,2.03,1.65,0,0,0,0,0,1.62,3.18,0.44,13
"384",2017-08-19,0.01,0.35,1.37,1.4,0,0,0,0,0,1.53,3.05,0.25,11.7
"385",2017-08-20,0.01,0.24,1.05,1.5,0,0,0,0,0,1.47,3.11,0.22,9.28
"386",2017-08-21,0.04,0.15,1.05,1.57,0,0,0,0,0,1.6,3.05,0.26,9.32
"387",2017-08-22,0.37,0.39,1.5,1.56,0,0,0,0,0,1.42,3.12,0.32,8.64
"388",2017-08-23,1.46,0.37,2.17,1.53,0,0,0,0,0,1.3,2.8,3.99,10.2
"389",2017-08-24,2.1,0.28,1.78,5.32,0,0,0,0,0,1.25,3.03,1.51,17
"390",2017-08-25,8.23,0.4,10,4.78,0,0,40.7,34.9,11.6,49,56.4,1.21,13.4
"391",2017-08-26,6.09,0.65,110,21.4,0,824,1050,2130,1820,6410,2980,996,869
"392",2017-08-27,0.59,0.58,233,94.7,0,95.6,1510,3140,6020,6050,4710,3100,7490
"393",2017-08-28,0.1,0.6,163,37.7,0,104,1950,4380,3860,2670,5110,2760,11200
"394",2017-08-29,0.01,0.39,75.4,16.9,0,13.1,2280,3390,2260,1650,4710,2030,6450
"395",2017-08-30,0.01,0.63,33.1,10.5,0,2.98,2030,2190,762,422,1720,796,1280
"396",2017-08-31,0.01,0.58,13.2,6.6,0,1.1,1450,962,115,91.1,738,235,347
"397",2017-09-01,0.01,0.49,9.84,4.98,0,0.59,1190,410,47.2,31.1,438,68.1,183
"398",2017-09-02,0.01,0.67,7.66,4.54,0,0.45,1000,237,27,15.3,260,27.5,81.8
"399",2017-09-03,0.01,0.69,4.81,4.21,0,0.4,820,168,17.5,8.86,119,14.5,39
"400",2017-09-04,0.01,0.56,3.75,4,0,0.35,668,189,12.5,7.21,46.4,9.84,23.4
"401",2017-09-05,0.21,0.74,3.95,4.07,0,0.3,582,221,9.45,5.99,21.1,7.67,17.7
"402",2017-09-06,0.16,0.8,4.75,4.24,0,0.24,515,130,7.59,5.25,12.6,7.47,28.2
"403",2017-09-07,0.12,0.73,3.4,4.21,0,0.22,427,92.6,6.4,4.54,9.36,6.27,17
"404",2017-09-08,0.12,0.39,3.21,3.85,0,0.25,347,74.7,5.62,4.48,7.14,5.45,11.4
"405",2017-09-09,0.12,0.81,3.3,3.79,0,0.23,272,64.2,5.03,4.67,5.81,4.94,11.7
"406",2017-09-10,0.15,0.5,3.16,3.48,0,0.2,206,55.5,4.66,3.85,4.94,4.4,13.4
"407",2017-09-11,0.13,0.35,3,3.32,0,0.24,155,50.1,4.23,3.55,4.51,3.99,9.42
"408",2017-09-12,0.09,0.76,3.13,3.47,0,0.2,122,47.1,3.84,3.15,4.06,4,4.38
"409",2017-09-13,0.09,0.71,3.54,3.59,0,0.21,99.1,43.2,3.61,3.24,3.94,3.92,2.33
"410",2017-09-14,0.16,0.71,3.02,3.39,0,0.18,80.3,39.9,3.34,3.44,3.78,4.02,2.62
"411",2017-09-15,0.15,0.74,2.23,2.68,0,0.15,62.4,37.9,3.14,3.07,3.7,4.28,5.34
"412",2017-09-16,0.02,1.01,1.8,3.31,0,0.18,47.4,36.3,2.99,2.97,3.65,4.74,12.5
"413",2017-09-17,0.02,0.7,1.75,3.47,0,0.17,35.5,34.8,2.79,2.88,3.65,4.21,11.2
"414",2017-09-18,0.02,0.61,1.87,3.5,0,0.2,26,33.8,3.2,3.82,3.55,15.9,40.2
"415",2017-09-19,0.07,1.12,1.81,3.25,0,0.15,19.1,32.9,3.23,3.11,3.61,8.16,53.4
"416",2017-09-20,0.16,0.92,2.14,9.17,0,0.18,13,31.5,2.98,2.6,3.23,6.69,20.6
"417",2017-09-21,0.26,0.79,2.1,5.52,0,0.16,8.51,29.1,4.38,4.74,3.41,5.84,15.4
"418",2017-09-22,0.07,0.65,2.78,3.81,0,0.19,7.22,28.4,24,352,3.2,5.09,13.3
"419",2017-09-23,0,1.32,2.17,3.23,0,0.17,4.91,27.6,7.73,519,3.25,4.54,9.75
"420",2017-09-24,0,0.89,2.06,2.98,0,0.16,14.1,27,6.1,212,3.4,4.28,8.75
"421",2017-09-25,0,0.91,2.03,3.32,0,0.16,10.1,26.8,3.96,1480,4.01,4.01,9.27
"422",2017-09-26,0.02,1.44,1.92,3.89,0,0.17,7.9,27.2,6.89,2000,4.88,3.98,8.94
"423",2017-09-27,0.18,1.43,2.33,9.15,0,0.19,7.59,75.7,17.7,2120,5.3,3.69,7.27
"424",2017-09-28,2.87,1.67,4.33,49,0,0.17,12.2,148,58.8,1020,3.58,5.16,7.55
"425",2017-09-29,0.5,111,3.65,41.4,0,0.15,19.7,322,104,453,3.54,4.54,14
"426",2017-09-30,0.21,12.2,5.22,14.5,0,0.14,24.4,223,23.1,172,3.18,3.28,7.96
"427",2017-10-01,0.1,1.94,4.94,8.58,0,0.14,32,113,10.9,54.5,3.01,3.07,5.48
"428",2017-10-02,0.15,1.39,5.5,6.29,0,0.14,36.6,76.5,6.49,21.8,2.94,2.91,5.79
"429",2017-10-03,0.34,1.21,4.76,5.28,0,0.17,46.2,66.5,4.73,13.4,3.43,43.5,102
"430",2017-10-04,3.06,1.29,5.63,5.25,0,0.21,80.6,267,4.04,27.8,3.58,10.7,96.5
"431",2017-10-05,0.62,1.24,10.2,5.69,0,0.17,95.6,777,3.54,51.4,2.68,7.69,30.8
"432",2017-10-06,0.36,0.93,11.5,6.07,0,0.14,101,453,3.12,14.6,2.85,6.1,15.6
"433",2017-10-07,0.22,1.19,9.51,4.96,0,0.12,96.7,204,2.75,9.27,2.74,5.21,9.91
"434",2017-10-08,0.21,0.59,6.24,4.18,0,0.12,83.8,118,2.57,6.57,2.82,4.67,7.85
"435",2017-10-09,0.22,0.82,4.57,3.98,0,0.11,70,87.3,2.28,5.35,2.74,4.18,9.04
"436",2017-10-10,0.59,0.89,20.3,3.9,0,0.11,59.3,53.6,2.12,4.82,2.59,3.86,8.28
"437",2017-10-11,0.17,0.62,13.9,3.74,0,0.11,50.3,35.8,2.15,4.34,2.5,3.53,5.08
"438",2017-10-12,0.03,0.64,20.9,3.77,0,0.11,40.7,31.8,2.15,4.59,2.76,3.32,3.89
"439",2017-10-13,0.17,0.98,8.71,3.66,0,0.11,30.1,29.2,2.27,4.93,2.82,3.36,4.36
"440",2017-10-14,0.16,0.78,5.38,3.74,0,0.11,21.5,28.3,2.35,4.7,2.74,3.51,5.23
"441",2017-10-15,0.15,0.82,3.62,3.55,0,0.11,13.8,24.5,2.28,4.94,2.85,3.95,6.69
"442",2017-10-16,0.08,0.89,2.69,3.59,0,0.09,7.61,22.1,2.03,3.75,2.57,4.31,5.61
"443",2017-10-17,0.06,0.7,2.75,3.39,0,0.09,4.54,21,1.99,3.47,2.53,4.51,1.97
"444",2017-10-18,0.07,1.06,2.14,3.39,0,0.09,2.58,20.4,1.91,3.53,2.7,4.59,1.48
"445",2017-10-19,0.07,1.04,2.94,3.63,0,0.09,1.34,20.1,2.12,3.45,2.51,5.11,2.53
"446",2017-10-20,0.15,0.83,2.72,3.64,0,0.1,0.86,19.8,2.17,3.54,120,6.25,7.56
"447",2017-10-21,0.17,0.8,2.19,3.54,0,0.1,0.59,21,2.05,3.66,69,5.38,9.88
"448",2017-10-22,0.08,0.82,2.17,3.63,0,0.1,0.45,19.9,2.01,3.59,219,11.3,82.2
"449",2017-10-23,0.03,0.58,2.14,3.37,0,0.09,0.33,17.7,1.89,3.4,64.1,6.11,35.2
"450",2017-10-24,0.02,0.95,1.99,3.52,0,0.08,0.18,16.6,1.76,3.12,8.26,5.46,14.7
"451",2017-10-25,0.27,0.83,1.89,3.44,0,0.07,0.11,16.1,1.6,2.78,4.69,6.09,7.49
"452",2017-10-26,0.14,0.46,1.94,3.39,0,0.07,0.07,15.6,1.54,2.75,3.45,5.71,7.47
"453",2017-10-27,0.04,0.96,2.02,3.65,0,0.07,0.05,15.4,1.56,2.87,3.06,6.31,8.13
"454",2017-10-28,0.03,1.2,2.09,3.51,0,0.07,0.01,14.5,1.39,2.51,3.33,5.95,5.88
"455",2017-10-29,0.03,0.62,2.02,3.29,0,0.06,0,14.2,1.43,2.4,3.13,5.54,3.54
"456",2017-10-30,0.13,0.74,2.03,3.15,0,0.07,0,14.2,1.46,2.52,3.06,5.64,4.64
"457",2017-10-31,2.1,1.31,2.41,3.32,0,0.08,0.32,14.2,1.62,3.12,3.8,61.2,79.2
"458",2017-11-01,0.17,1.15,3.16,4.01,0,0.09,0.38,14.2,1.8,2.87,87,179,345
"459",2017-11-02,0.08,0.79,3.11,4.76,0,0.09,0.18,13.8,1.76,2.12,24.1,64.9,157
"460",2017-11-03,0.02,1.1,3.43,4.89,0,0.08,0.07,13.6,1.69,1.93,7.26,26.6,71.3
"461",2017-11-04,0.02,1.12,3.11,4,0,0.08,0.03,13.2,1.61,2.05,5.08,15.1,36.4
"462",2017-11-05,0.02,1.15,3.05,3.59,0,0.08,0.01,12.9,1.6,2.05,4.25,10.8,25.1
"463",2017-11-06,0.08,1.22,2.89,3.39,0,0.07,0,12.5,1.51,2.04,3.65,8.54,18.8
"464",2017-11-07,0.02,1.22,2.74,3.45,0,0.06,0,12.4,1.46,2,3.35,7.21,14.2
"465",2017-11-08,0.09,1.2,2.68,3.5,0,0.06,0,12.2,1.38,1.89,3.03,6.69,11.3
"466",2017-11-09,0.86,1.14,2.74,3.79,0,0.05,0,11.7,1.37,2.04,2.84,7.1,14.2
"467",2017-11-10,0.23,0.75,3.24,3.76,0,0.05,0,11.7,1.42,1.87,3,6.28,9.95
"468",2017-11-11,0.12,0.59,3.02,3.5,0,0.06,0,11.6,1.4,1.66,3.1,6.99,7.04
"469",2017-11-12,0.74,0.7,3.83,3.79,0,0.07,0,11.5,1.35,1.63,2.96,7.78,6.74
"470",2017-11-13,0.33,0.46,3.61,4.25,0,0.07,0,11.4,1.39,1.63,3.02,8.42,7.26
"471",2017-11-14,0.29,1.06,4.06,3.99,0,0.07,0,11.3,1.4,1.6,2.68,8.88,6.78
"472",2017-11-15,0.12,1.06,4.09,3.63,0,0.07,0,11,1.38,1.54,2.78,9.33,7.77
"473",2017-11-16,0.07,1.05,3.88,3.68,0,0.06,0,10.9,1.33,1.44,2.48,9.45,8.64
"474",2017-11-17,0.19,1.03,3.95,3.84,0,0.07,0,7.04,1.43,1.39,2.7,9.33,9.02
"475",2017-11-18,0.04,0.81,3.91,4.23,0,0.06,0,6.36,1.51,1.52,2.84,9.65,11.4
"476",2017-11-19,0.02,0.61,3.14,3.87,0,0.03,0,5.87,1.25,1.29,2.89,9.6,10.2
"477",2017-11-20,0.1,0.64,3.25,3.37,0,0.02,0,5.74,1.25,1.27,2.78,10.1,7.18
"478",2017-11-21,0.02,0.97,3.47,3.1,0,0.02,0,5.81,1.73,1.24,2.66,10.3,10.3
"479",2017-11-22,0.03,0.73,3.03,3.49,0,0.01,0,5.63,1.48,1.06,2.95,9.94,13.4
"480",2017-11-23,0.02,0.91,2.72,3.92,0,0.01,0,5.46,1.38,1,2.69,9.51,7.96
"481",2017-11-24,0.13,0.9,3.09,3.71,0,0,0,5.45,1.39,1.08,2.7,9.04,9.02
"482",2017-11-25,0.38,0.75,3.28,3.31,0,0,0,5.42,1.4,1.16,2.83,9.68,10.7
"483",2017-11-26,0.24,0.91,3.08,3.56,0,0,0,5.31,1.39,1.1,2.89,9.86,12.2
"484",2017-11-27,0.02,0.92,2.04,4.06,0,0,0,5.18,1.39,1.22,3.01,10.1,11.7
"485",2017-11-28,0.02,0.95,2.08,4.07,0,0,0,5.12,1.39,1.1,2.8,10.2,11.8
"486",2017-11-29,0.02,0.69,2.88,3.64,0,0,0,4.95,1.37,1.09,2.69,11,13.3
"487",2017-11-30,0.02,0.92,2.89,3.63,0,0,0,4.9,1.39,0.99,2.93,10.3,14.5
"488",2017-12-01,0.02,0.91,2.38,3.63,0,0,0,4.81,1.43,0.89,2.9,9.43,11.5
"489",2017-12-02,0.02,0.78,2.06,3.68,0,0,0,4.68,1.53,0.88,2.87,9.15,12.3
"490",2017-12-03,0.1,0.81,2.21,3.49,0,0,0,4.78,1.7,1.17,3.04,19,37
"491",2017-12-04,0.28,0.88,2.43,3.42,0,0,0,4.63,1.62,1.14,4.26,16.8,80.6
"492",2017-12-05,2.76,0.85,16,3.48,0,0,0,4.68,1.81,1.03,3.26,26.1,100
"493",2017-12-06,0.84,0.85,29.2,3.88,0,0.02,0,4.74,1.86,1.26,3.22,25.5,91.7
"494",2017-12-07,12.9,0.97,35.2,4.78,0,0.06,0.02,5.97,2.13,1.5,7.13,28,96.3
"495",2017-12-08,9.01,0.87,87.2,6.39,0,0.07,0.36,6.11,2.16,2.18,14.7,23.4,70.7
"496",2017-12-09,0.44,0.77,84.5,9.9,0,0.05,0.29,5.22,1.89,1.85,7.29,17,43.8
